stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.AXP,2026-05-09,ATM,845349.0,2314,2,469,26.755000000000003,0.40375328099999996,8.032089552238805,15.261194029850746,0.07281478567356868,0.1096362946839073,332878.547643002,280941.862586808,1459323.0,0.5792747733024148
US.AXP,2026-05-09,DEEP_OTM,613974.0,553,1,1680,31.506,-0.272015802,0.32916666666666666,0.32916666666666666,0.011564114618413262,0.011564114618413262,167010.63001714798,387734.31003200397,1459323.0,0.4207252266975851
US.BA,2026-05-09,ATM,17808465.0,31667,24,103460,33.846583333333335,0.3448984421666667,1.1685112924945262,18.34090909090909,0.029117567747163942,0.3704585669638753,8680161.67748234,4930298.430471549,22508381.0,0.7911926228723425
US.BA,2026-05-09,DEEP_ITM,2991640.0,1535,3,7947,41.556666666666665,0.8710549240000001,2.5509003363703213,7.503597122302159,0.1908288384634633,0.5574696966390488,2613462.90714649,322064.961782396,22508381.0,0.13291226943421652
US.BA,2026-05-09,DEEP_OTM,1708276.0,3547,5,16946,33.1572,0.07665289280000001,0.3437288113736846,0.6561360874848117,0.007537157643896715,0.015616700677890165,386940.234435444,589807.645094368,22508381.0,0.07589510769344095
US.BABA,2026-05-09,ATM,13223437.0,24438,15,132167,59.946266666666666,0.2724465428,0.3777543267642291,1.6774193548387097,0.013828291025877364,0.05395527492825655,6420481.595836041,1432701.549632116,19571146.0,0.675659820840333
US.BABA,2026-05-09,DEEP_ITM,355103.0,230,1,1570,48.856,-0.575695265,0.1464968152866242,0.1464968152866242,0.016148811564834362,0.016148811564834362,204431.115687295,85099.54264146999,19571146.0,0.018144210870431398
US.BABA,2026-05-09,DEEP_OTM,5992606.0,17791,9,111160,54.242777777777775,0.27995441388888886,0.251757041376391,0.6195716835217132,0.0064089734135580854,0.013017154286643363,1658758.1121451668,790521.218879733,19571146.0,0.30619596828923556
US.BAC,2026-05-09,ATM,6125947.0,119595,10,178658,27.917,-0.1554108183,20.67521288706139,181.93548387096774,0.22706812205210217,2.0924676696361773,2391428.6187090757,251786.610426816,14062000.0,0.43563838714265396
US.BAC,2026-05-09,DEEP_ITM,6244861.0,5679,3,18041,11.248333333333333,0.29165244966666665,0.7831585053590798,1.6459016393442623,0.17176351315693825,0.3599014029157388,1971207.160794382,143605.445085968,14062000.0,0.44409479448158157
US.BAC,2026-05-09,DEEP_OTM,1691192.0,42884,1,53098,31.26,-0.177136308,0.8076387057892953,0.8076387057892953,0.006207442963397371,0.006207442963397371,299571.506999136,75424.670382992,14062000.0,0.12026681837576447
