stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.DDOG,2026-05-09,ATM,9800096.0,11347,7,7440,60.34814285714286,0.5765453392857143,2.4464951465407316,7.69833729216152,0.12769337144851173,0.604583672729275,5588766.806608764,2420517.179078813,30432547.0,0.32202680899498815
US.DDOG,2026-05-09,DEEP_ITM,18825715.0,4358,5,11686,49.647000000000006,0.6887426082,200.21733444142737,1000.0,866000.0407443522,4330000.0,16261127.365027217,1818328.305812192,30432547.0,0.6186046471890769
US.DDOG,2026-05-09,DEEP_OTM,1806736.0,2338,1,268,59.41,0.268152527,8.723880597014926,8.723880597014926,0.33680816540797215,0.33680816540797215,484480.82402187196,719123.959031312,30432547.0,0.05936854381593496
US.DELL,2026-05-09,ATM,23233458.0,20176,17,13511,73.20341176470589,0.5832441553529412,15.340621254360217,167.25,0.6494989933579184,6.1494951240113656,13588405.062774114,5425913.809075672,51773351.0,0.4487532205516309
US.DELL,2026-05-09,DEEP_ITM,13123863.0,5894,8,10243,67.1645,0.823912555875,0.7209136128555003,2.125140924464487,0.062050107088932355,0.17958401755769712,11120628.49892662,1820940.645896726,51773351.0,0.253486837272712
US.DELL,2026-05-09,DEEP_OTM,15416030.0,23465,13,6476,78.78684615384616,0.3232365646923077,573.0106246177418,6539.0,58013.06974209476,754143.0,5202233.500963976,5003804.401032344,51773351.0,0.2977599421756571
US.DHI,2026-05-09,DEEP_ITM,1066813.0,906,2,0,0.0,0.0,453.0,453.0,533406.5,555813.0,0.0,0.0,1066813.0,1.0
US.DHR,2026-05-09,DEEP_OTM,303683.0,593,1,179,28.942,0.279898734,3.3128491620111733,3.3128491620111733,0.09912088529012025,0.09912088529012025,85000.487237322,105557.454269409,303683.0,1.0
US.DINO,2026-05-09,ATM,553340.0,1203,1,727,0.0,0.0,1.65474552957359,1.65474552957359,0.10508462280424051,0.10508462280424051,0.0,0.0,65339057.0,0.008468747873113627
US.DINO,2026-05-09,DEEP_ITM,64785717.0,46624,10,10443,19.0232,0.1980601185,4.296316530088235,6.009615384615385,1.2664903482266934,2.0391040686498365,6585440.8011023505,17663.67641204,65339057.0,0.9915312521268864
US.DIS,2026-05-09,ATM,460643.0,1557,1,7156,23.89,0.445971365,0.21757965343767469,0.21757965343767469,0.0059592275781900315,0.0059592275781900315,205433.587487695,65877.97651365501,3800240.0,0.12121418647243332
US.DIS,2026-05-09,DEEP_ITM,3339597.0,1932,3,5138,16.04733333333333,0.5935558586666666,1.3661139517757805,3.1746031746031744,0.23788808359104338,0.5627999518019885,1735374.4474624048,110561.34786166,3800240.0,0.8787858135275667
US.DOCN,2026-05-09,ATM,1889610.0,1283,1,25,87.319,0.74706331,51.32,51.32,4.6102104300091495,4.6102104300091495,1411658.3012091,137090.54224689,5074160.0,0.3723985841991581
US.DOCN,2026-05-09,DEEP_ITM,2385940.0,974,1,688,96.261,0.895662622,1.4156976744186047,1.4156976744186047,0.2115240040568239,0.2115240040568239,2136997.27633468,97987.81435494001,5074160.0,0.4702137890803601
US.DOCN,2026-05-09,DEEP_OTM,798610.0,230,1,1790,87.27,0.580971834,0.12849162011173185,0.12849162011173185,0.02721261591880615,0.02721261591880615,463969.91635073995,374888.82893565,5074160.0,0.15738762672048182
US.DOCS,2026-05-09,DEEP_ITM,433016.0,1008,1,2474,180.869,0.758801825,0.4074373484236055,0.4074373484236055,0.06736977576806485,0.06736977576806485,328573.3310542,4853.3420556480005,433016.0,1.0
US.DVA,2026-05-09,ATM,4256596.0,1847,2,1865,36.986999999999995,0.6034601385,0.9728631224577964,0.9993540051679587,0.10217008338593399,0.12144624796185623,2697417.5331959603,2107930.352678532,4256596.0,1.0
US.DVN,2026-05-09,ATM,413353.0,25000,1,0,0.0,0.0,25000.0,25000.0,413353.0,413353.0,0.0,0.0,3199427.0,0.12919594664919687
US.DVN,2026-05-09,DEEP_ITM,1962303.0,25061,1,0,0.0,0.0,25061.0,25061.0,1962303.0,1962303.0,0.0,0.0,3199427.0,0.6133295118157095
