stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.MA,2026-05-08,524670.0,524670.0,353,353,363,363.0,26.368,0.609659528,442622496323.7,13.170526678469468,13.170526678469468,0.9724517906336089,0.9724517906336089,0.028853194011786768,0.028853194011786768,319870.06455576,203846.23543986,7542.39778236,26.368,0.9724517906336089,0.9724517906336089,1486.3172804532578,1486.3172804532578,0.18367346938775517,0.18367346938775517,0.9740575068192016,0.0625,26.815983090937063,1
US.MCD,2026-05-08,2701049.0,739601.0,6186,2515,1945,486.25,23.7285,0.53754482375,201661798914.7,53.6740743605566,13.41851859013915,8.289944846349327,19.428571428571427,0.25196073057935486,0.606275053077686,1478912.817005637,683691.937135217,116522.179830433,23.7285,8.289944846349327,19.428571428571427,872.4253360948973,2424.9213114754098,0.7829510987602648,1.311731843575419,5.572688696355151,0.1824074074074074,26.029857868409728,4
US.MCHP,2026-05-08,25874809.0,5766908.0,25573,4308,22161,2216.1,112.27740000000001,0.678274212,54968539823.64,145.12957691235607,14.512957691235608,14.14261082338111,102.34782608695652,0.6542412291066111,4.092007156492634,20619781.289815705,1629483.100605251,395861.334500856,112.27740000000001,14.14261082338111,102.34782608695652,1112.9234628185027,2820.0939373750834,0.1424384493576861,0.3294146713059232,37.710590985046295,0.19796296296296295,24.730026855334284,10
US.MCK,2026-05-08,1264605.0,737966.0,2340,1870,203,101.5,55.682,0.3087670205,92448632290.56,26.685926869277445,13.342963434638722,10.977771249510381,16.846846846846848,0.0819643283882564,0.08808551516167182,378970.326857083,482451.621532263,7021.041095539,55.682,10.977771249510381,16.846846846846848,757.5713676186142,1120.5085106382978,0.8423488571722193,0.9166666666666669,3.653354189941759,0.1111111111111111,25.249919000636147,2
US.META,2026-05-08,149818800.0,13360866.0,204691,26861,180717,2697.268656716418,32.15346268656717,0.4050754429253731,1565724878140.24,951.7393087062235,14.205064309048112,2.2580997906290547,21.6875,0.03632727179007363,0.40861347092297473,57119983.37629001,83478057.53041779,2068389.900287905,32.15346268656717,2.2580997906290547,21.6875,1618.1135686495074,5179.654069767442,0.8375773178618469,3.019538188277087,5.221399519071331,0.17040498320529984,28.079370013606415,67
US.MGM,2026-05-08,1380760.0,1380760.0,5019,5019,8011,8011.0,39.731,0.489947632,9750490565.85,14.138145354416473,14.138145354416473,0.6265135438771688,0.6265135438771688,0.045226451781516235,0.045226451781516235,676500.09236032,127111.06174216,60041.99512544,39.731,0.6265135438771688,0.6265135438771688,275.10659493923094,275.10659493923094,0.16565806822407797,0.16565806822407797,0.16555693349180892,0.007407407407407408,23.00058343523915,1
US.MKSI,2026-05-08,1662160.0,912110.0,496,248,289,144.5,68.851,0.682549128,20249693541.42,27.251413455377257,13.625706727688629,2.9988284518828454,4.96,0.3127989599493996,0.4987200372352804,1160902.6616946,493008.06140261004,10051.460478519999,68.851,2.9988284518828454,4.96,3351.1290322580644,3677.8629032258063,0.24093607018373256,0.45276766275552477,2.7322034846913663,0.0625,23.73140549667679,2
US.MP,2026-05-08,2148120.0,926623.0,3254,1892,12658,4219.333333333333,73.904,0.5179851203333333,12306452847.83,40.38256534735125,13.460855115783751,0.24690802068097994,0.4035836177474403,0.024861696874896266,0.028592288407506463,1085697.4225314301,243411.466059042,42318.873625547,73.904,0.24690802068097994,0.4035836177474403,806.7503449282066,1240.892578125,0.3611751660613945,0.462700551770408,0.7095205857401835,0.01797301177146138,23.233389583614947,3
US.MRNA,2026-05-08,24010426.0,11627437.0,97926,19811,68164,9737.714285714286,84.51199999999999,0.4719501545714286,19260005011.86,102.16742752537438,14.595346789339198,7.72462750269736,28.923766816143498,0.35340489910435285,1.1929452564689738,13255168.206714556,1196903.831060182,1422131.444204739,84.51199999999999,7.72462750269736,28.923766816143498,216.41585539405628,599.847141972761,1.3764370197387576,2.3862199747155497,20.297143679611246,0.20833333333333331,23.68129650358946,7
US.MRVL,2026-05-08,22889190.0,5700726.0,13075,1708,98001,6125.0625,89.200625,0.5172040625625001,139896743000.0,222.30238616686364,13.893899135428978,1.2718718980733759,15.05,0.1977439713302901,2.5241750515592773,13640936.574373621,4908120.7942470955,200903.156350949,89.200625,1.2718718980733759,15.05,1771.8258795593993,4030.2445355191257,0.2875616906759976,0.5841966461548732,12.032432662162897,0.09079218331816125,25.66417043743905,16
