stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts,uf_pcr_turnover,uf_pcr_volume,deep_turnover_share,deep_churning_count,fscore_cf_log_turnover,fscore_cf_churn,fscore_cf_notional_churn,fscore_cf_delta_flow,fscore_cf_vega_flow,fscore_cf_gamma_flow,fscore_cf_iv_level,fscore_cf_volume_oi_ratio,fscore_cf_turnover_per_contract,fscore_cf_intraday_range,fscore_uf_pcr_turnover,fscore_uf_deep_itm_share,daily_score,persist_score,active_days,persistence_ratio,stop_status,stop_date,peak_date,dominant_bucket,stop_bonus,final_score
US.NVDA,2026-05-09,891466361.0,31048781.0,1572204,91439,4005261,12555.67711598746,42.464451410658306,0.236954414338558,5229773100000.0,4536.115340812486,14.219797306622212,1.9808061718022771,110.46153846153847,0.0682085622096633,3.495254208543005,478668126.62928534,176162960.79674956,18302712.603152294,42.464451410658306,1.9808061718022771,110.46153846153847,1370.8954016549992,10624.226765799256,0.3016342567452179,2.813559322033899,1.4019502357332143,0.060420737320398044,29.28538900874322,319,0.1677372955595531,0.239160916324142,0.1924054148353894,0.0,99.21630094043887,78.21316614420063,73.35423197492163,98.43260188087774,97.80564263322884,99.21630094043887,42.16300940438871,78.21316614420063,91.69278996865204,90.43887147335423,66.92789968652038,62.539184952978054,79.8,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,65.49
US.NXPI,2026-05-09,720950.0,720950.0,431,431,982,982.0,37.946,0.846785461,74415850535.25,13.488326452792572,13.488326452792572,0.43890020366598775,0.43890020366598775,0.024908056639528477,0.024908056639528477,610489.97810795,69112.50122405,11079.61799695,37.946,0.43890020366598775,0.43890020366598775,1672.737819025522,1672.737819025522,0.23513484627168768,0.23513484627168768,2.991500723338811,0.125,25.032934800936697,1,0.0,0.0,0.0,,16.927899686520377,7.6802507836990594,10.344827586206897,34.48275862068966,23.981191222570533,19.59247648902821,35.26645768025078,7.6802507836990594,49.843260188087775,32.9153605015674,28.605015673981192,26.332288401253916,21.59,58.73925501432665,2,0.6667,ACTIVE,,2026-05-07,ATM,30.0,42.97
US.OKTA,2026-05-09,1090075.0,758354.0,4551,3120,5502,2751.0,66.257,0.20243400850000004,14711566399.9,26.250959440447694,13.125479720223847,1560.130067260498,3120.0,45.19751501460673,90.38784266984506,361797.614864082,58549.912247365995,35033.059829727,66.257,1560.130067260498,3120.0,237.43640071493846,243.0621794871795,0.641944911021846,1.0006253908692933,2.876112159318468,0.08522727272727273,23.41189985133586,2,2.2861199622574393,2.180293501048218,0.0,,32.758620689655174,97.4921630094044,86.52037617554859,23.35423197492163,20.846394984326018,44.5141065830721,74.60815047021944,97.4921630094044,8.77742946708464,71.00313479623824,94.67084639498434,26.332288401253916,57.99,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,ATM,30.0,49.03
US.ON,2026-05-09,2708529.0,1107558.0,3775,1947,4834,1208.5,31.0415,0.0791315295,40444409311.2,53.295544952524224,13.323886238131056,6.718341168733281,24.133333333333333,1.360269589925189,5.137861757105943,243696.54647069,73401.22730797,22628.509609790002,31.0415,6.718341168733281,24.133333333333333,1246.4057363332859,2197.074585635359,0.12983491866522542,0.3869858105202809,1.2083223074345883,0.08070987654320988,24.423194258592158,4,0.14576456598682966,0.34150675195451313,0.7025581044175639,1.0,56.739811912225704,66.30094043887146,77.27272727272727,14.420062695924765,24.294670846394983,33.85579937304075,22.727272727272727,66.30094043887146,56.42633228840125,43.260188087774296,66.14420062695925,81.6614420062696,57.22,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,DEEP_OTM,30.0,61.73
US.ONTO,2026-05-09,1717598.0,870216.0,838,429,70,35.0,66.68549999999999,0.020174158999999997,14160501217.89,27.326405940426,13.663202970213,24.025,40.9,1.7765242795751806,3.0569290757719463,756004.3834335781,645003.574716282,10663.66783135,66.68549999999999,24.025,40.9,2051.4584494560045,2127.667481662592,0.10571665125245339,0.19292604501607716,0.817018511112072,0.023809523809523808,23.373722321399796,2,1.0269465247078648,0.9533799533799534,0.0,,39.6551724137931,71.47335423197492,71.78683385579937,39.0282131661442,58.620689655172406,18.65203761755486,75.23510971786834,71.47335423197492,55.79937304075236,28.996865203761757,90.9090909090909,26.332288401253916,54.72,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,ATM,60.0,58.49
US.ORCL,2026-05-09,94790088.0,6142301.0,170655,30839,510291,6714.355263157895,60.62176315789473,0.30004061609210525,563561213700.0,1043.8041351969466,13.73426493680193,4.77918709975527,210.0,14686.459965824615,1116147.0,42473036.45310638,18165548.153051715,1184378.236794447,60.62176315789473,4.77918709975527,210.0,1358.4044287160116,5701.758293838862,0.3074291001138892,0.6403310018717367,2.0168022607020206,0.06050501582255101,27.057541795761434,76,0.21469149222616107,0.28189623442276923,0.14413055508504222,1.0,93.41692789968651,82.9153605015674,93.73040752351098,90.59561128526646,90.59561128526646,91.22257053291536,68.49529780564264,82.9153605015674,82.44514106583071,60.3448275862069,70.0626959247649,59.71786833855799,81.38,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,65.76
US.OSK,2026-05-09,351665.0,351665.0,358,358,362,362.0,53.974,-0.733506218,8643707502.57,12.7704371404878,12.7704371404878,0.988950276243094,0.988950276243094,0.07041025413083235,0.07041025413083235,257948.46415297,21973.1263948,11305.57539882,53.974,0.988950276243094,0.988950276243094,982.304469273743,982.304469273743,0.8037129273262392,0.8037129273262392,3.807742459083349,0.125,22.88009743693084,1,0.0,0.0,0.0,,1.8808777429467085,19.905956112852667,22.413793103448278,15.987460815047022,10.344827586206897,19.74921630094044,60.81504702194357,19.905956112852667,36.83385579937304,65.36050156739812,28.605015673981192,26.332288401253916,23.57,24.498567335243553,1,0.3333,N/A,,,,0.0,16.18
US.PANW,2026-05-09,24158143.0,6287429.0,31478,5857,68069,3094.0454545454545,44.856545454545454,0.3991718602272727,169630080000.0,297.49962386803276,13.52271017581967,3.3278514518874487,31.92,0.10284640129849003,1.1601244307613368,14177082.76237962,5560827.921457735,318258.868436369,44.856545454545454,3.3278514518874487,31.92,1284.065781619163,2950.9039145907473,1.1224923151540698,4.6360686138154845,1.3262675189719095,0.05503385139901298,25.856885903074517,22,0.10756522907617054,0.3011739417989418,0.10003422034549593,0.0,84.79623824451411,70.21943573667711,61.75548589341693,83.38557993730407,82.2884012539185,81.03448275862068,45.29780564263323,70.21943573667711,65.36050156739812,94.67084639498434,64.26332288401254,57.993730407523515,69.74,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,63.82
US.PATH,2026-05-09,821326.0,821326.0,6330,6330,2132,2132.0,83.803,-0.466544736,5653116998.88,13.618676603898747,13.618676603898747,2.969043151969981,2.969043151969981,0.3570318219044456,0.3570318219044456,383185.321839936,11796.366951688,108172.249677052,83.803,2.969043151969981,2.969043151969981,129.75134281200633,129.75134281200633,0.20305393112410655,0.20305393112410655,0.9907495083755099,0.023809523809523808,22.455472911379214,1,0.0,0.0,0.0,,19.59247648902821,36.52037617554859,45.61128526645768,23.981191222570533,7.210031347962382,66.14420062695925,88.24451410658307,36.52037617554859,3.4482758620689653,29.780564263322884,28.605015673981192,26.332288401253916,33.18,24.498567335243553,1,0.3333,N/A,,,,0.0,17.78
US.PDD,2026-05-09,1013626.0,542523.0,4182,2655,22730,11365.0,39.9895,0.031171214000000003,140603102516.36,26.26682175846792,13.13341087923396,0.4133381854639628,0.7470455824423186,0.008141702917475678,0.01341928648248075,391395.76188336196,92120.21198265199,50936.962455991,39.9895,0.4133381854639628,0.7470455824423186,266.36338080280007,355.286836935167,0.32632432769701136,0.43988269794721413,1.6454572820368851,0.0744047619047619,25.66920688234808,2,1.1516016667268092,0.5751412429378531,0.0,,32.9153605015674,13.479623824451412,5.015673981191222,24.608150470219435,27.27272727272727,52.03761755485894,39.18495297805642,13.479623824451412,15.047021943573668,46.23824451410658,91.37931034482759,26.332288401253916,26.6,58.73925501432665,2,0.6667,ACTIVE,,2026-05-07,ATM,30.0,43.8
US.PENG,2026-05-09,2906866.0,613743.0,15065,6326,15952,2658.6666666666665,85.43900000000001,0.388348151,2244562278.84,78.3828912720369,13.06381521200615,3.125011547644947,15.934508816120907,0.07449122631472528,0.24111710539878847,1197051.945433095,73079.40697162,105714.23655839401,85.43900000000001,3.125011547644947,15.934508816120907,347.81486147403774,811.357698289269,1.648816477003641,2.7090909090909094,4.779147711069996,0.10336817653890824,21.531776363558038,6,0.0,0.0,0.39060830461397256,0.0,67.39811912225704,61.59874608150471,40.28213166144201,48.11912225705329,24.137931034482758,65.8307210031348,89.0282131661442,61.59874608150471,32.60188087774294,90.12539184952978,28.605015673981192,71.78683385579937,55.62,24.498567335243553,1,0.3333,N/A,,,,0.0,21.52
US.PEP,2026-05-09,737996.0,737996.0,2102,2102,281,281.0,28.545,-0.202241055,211329716865.3,13.511695038533697,13.511695038533697,7.480427046263345,7.480427046263345,0.16985644060907443,0.16985644060907443,149253.08962578,234997.13126990802,6498.114557675999,28.545,7.480427046263345,7.480427046263345,351.09229305423406,351.09229305423406,0.0943504117108875,0.0943504117108875,0.06380635228421642,0.005076142131979695,26.076685389949073,1,0.0,0.0,0.0,,17.86833855799373,51.724137931034484,35.57993730407524,7.836990595611286,42.63322884012539,10.815047021943574,18.338557993730408,51.724137931034484,14.890282131661442,17.0846394984326,28.605015673981192,26.332288401253916,29.66,58.73925501432665,2,0.6667,ACTIVE,,2026-05-07,ATM,30.0,44.31
US.PFE,2026-05-09,817626.0,457514.0,24547,18923,71417,35708.5,23.639,0.1467517135,146361726259.92,25.82773810011385,12.913869050056926,0.432071103714673,0.5554019356112977,0.009941112171118552,0.01759427783141144,280576.42261316197,23734.462377099997,137270.060074036,23.639,0.432071103714673,0.5554019356112977,50.190335398702345,81.35028449502134,0.3303244972577697,0.375,0.29749566489932966,0.023809523809523808,25.709346971650163,2,0.7871059683419523,3.364687055476529,0.0,,31.347962382445143,10.031347962382444,7.053291536050156,18.338557993730408,10.815047021943574,68.96551724137932,11.442006269592477,10.031347962382444,2.19435736677116,42.476489028213166,88.08777429467085,26.332288401253916,22.88,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,DEEP_ITM,30.0,43.18
US.PFGC,2026-05-09,1429630.0,979848.0,5108,2608,2980,1490.0,35.8895,0.504831335,14628206925.12,26.81167428036006,13.40583714018003,3.6744562018146736,6.376528117359413,0.07951175959491794,0.11809616531814249,845428.4948349979,87481.735187202,75730.629151872,35.8895,3.6744562018146736,6.376528117359413,282.2008116564417,391.9392,0.17605373635600333,0.2933333333333333,1.7995537411073972,0.0744047619047619,23.406217483026303,2,0.0,0.0,0.0,,36.05015673981191,48.90282131661442,30.094043887147336,41.222570532915356,26.17554858934169,59.24764890282132,32.758620689655174,48.90282131661442,16.614420062695924,37.14733542319749,28.605015673981192,26.332288401253916,35.65,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,ATM,60.0,55.31
US.PH,2026-05-09,452120.0,452120.0,254,254,11,11.0,33.533,-0.210338678,110808501244.87,13.021705122104398,13.021705122104398,23.09090909090909,23.09090909090909,0.46768792806137915,0.46768792806137915,95098.32309736,613595.56178788,829.57328624,33.533,23.09090909090909,23.09090909090909,1780.0,1780.0,0.0,0.0,0.14713822559826625,0.009433962264150943,25.43106933436206,1,0.0,0.0,0.0,,5.6426332288401255,65.98746081504702,49.21630094043887,4.858934169278997,57.83699059561128,3.761755485893417,28.056426332288403,65.98746081504702,51.724137931034484,1.8808777429467085,28.605015673981192,26.332288401253916,36.15,24.498567335243553,1,0.3333,N/A,,,,0.0,18.27
US.PLTR,2026-05-09,77236068.0,5535969.0,212802,15991,611504,7367.518072289156,48.78616867469879,0.10694631846987951,330349590430.6,1122.0088916836937,13.518179417875828,0.9328527017578239,9.666666666666666,0.05495451337825619,2.2482376114451585,35897583.752634905,11234192.474829257,1917381.841538123,48.78616867469879,0.9328527017578239,9.666666666666666,763.0448832108859,3204.9014778325122,0.33897746722286576,1.1034482758620692,1.5732774767245732,0.05766265226614409,26.523417295620114,83,0.511417398536637,0.3923825351854639,0.029029882774457137,0.0,93.73040752351098,55.172413793103445,69.59247648902821,89.49843260188088,88.40125391849529,93.57366771159874,51.2539184952978,55.172413793103445,66.92789968652038,73.51097178683386,82.13166144200626,53.60501567398119,70.24,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,63.9
US.PM,2026-05-09,372130.0,372130.0,653,653,42,42.0,25.501,0.306778085,266497977077.54,12.82700122180247,12.82700122180247,15.547619047619047,15.547619047619047,0.5181728811765656,0.5181728811765656,114161.32877104999,163687.3531865,4090.4239338599996,25.501,15.547619047619047,15.547619047619047,569.8774885145482,569.8774885145482,0.033576616537367154,0.033576616537367154,0.07574180139612957,0.005076142131979695,26.30863248982384,1,0.0,0.0,0.0,,2.978056426332288,61.12852664576802,50.78369905956113,5.799373040752351,35.893416927899686,7.210031347962382,13.94984326018809,61.12852664576802,22.884012539184955,6.426332288401254,28.605015673981192,26.332288401253916,31.77,24.498567335243553,1,0.3333,N/A,,,,0.0,17.54
US.PPG,2026-05-09,960375.0,660000.0,730,435,141,70.5,60.167,0.931496009,24432069000.0,26.01278693135807,13.006393465679036,8.25626381724392,12.826086956521738,0.8508805285867487,1.1914772930111899,891134.2725195,19846.342477125,13688.163636375,60.167,8.25626381724392,12.826086956521738,1267.7308591466979,1517.2413793103449,0.00853178262815971,0.012062064806184486,4.63677473479407,0.125,23.919162409624658,2,0.0,0.0,1.0,0.0,31.818181818181817,58.620689655172406,62.225705329153605,42.31974921630094,9.247648902821316,23.35423197492163,67.86833855799374,58.620689655172406,47.64890282131661,4.702194357366771,28.605015673981192,94.35736677115987,52.33,24.498567335243553,1,0.3333,N/A,,,,0.0,20.97
US.PRKS,2026-05-09,603760.0,603760.0,2013,2013,981,981.0,53.464,0.500283614,1874948535.38,13.310933703244645,13.310933703244645,2.051987767584098,2.051987767584098,0.15692341120764178,0.15692341120764178,302051.23478864,31399.21923752,34559.360661039995,53.464,2.051987767584098,2.051987767584098,299.9304520615996,299.9304520615996,0.3409836065573771,0.3409836065573771,0.6999775238021474,0.024390243902439025,21.351847048728104,1,0.0,0.0,0.0,,10.9717868338558,31.818181818181817,34.326018808777434,20.689655172413794,12.852664576802509,44.043887147335425,59.71786833855799,31.818181818181817,12.068965517241379,40.12539184952978,28.605015673981192,26.332288401253916,28.14,24.498567335243553,1,0.3333,N/A,,,,0.0,16.94
US.PWR,2026-05-09,518075.0,518075.0,296,296,243,243.0,42.402,-0.261896882,111794811005.0,13.157877228626283,13.157877228626283,1.2181069958847737,1.2181069958847737,0.028617394426492113,0.028617394426492113,135682.22714215,420430.7376999,1598.4276770749998,42.402,1.2181069958847737,1.2181069958847737,1750.2533783783783,1750.2533783783783,0.1857027285430609,0.1857027285430609,0.49717158384694793,0.023809523809523808,25.439930983406025,1,0.0,0.0,0.0,,7.053291536050156,24.45141065830721,11.442006269592477,6.739811912225706,51.2539184952978,4.231974921630094,42.00626959247649,24.45141065830721,51.410658307210035,27.89968652037618,28.605015673981192,26.332288401253916,23.07,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,DEEP_ITM,30.0,43.21
US.PYPL,2026-05-09,387692.0,387692.0,510,510,1338,1338.0,38.184,0.764100672,40021126217.41,12.867969068298706,12.867969068298706,0.3811659192825112,0.3811659192825112,0.06386485739409532,0.06386485739409532,296235.717729024,32682.4937538,11420.419256168001,38.184,0.3811659192825112,0.3811659192825112,760.1803921568627,760.1803921568627,0.05769065534129543,0.05769065534129543,0.17605753963664358,0.007462686567164179,24.41267330709559,1,0.0,0.0,1.0,0.0,3.605015673981191,5.6426332288401255,20.846394984326018,19.905956112852667,13.166144200626958,20.219435736677116,35.893416927899686,5.6426332288401255,30.721003134796238,10.501567398119123,28.605015673981192,94.35736677115987,28.05,58.73925501432665,2,0.6667,ACTIVE,,2026-05-08,DEEP_ITM,30.0,44.04
US.QCOM,2026-05-09,305920326.0,15478575.0,287328,32835,205384,1867.1272727272728,76.71276363636365,0.28166976103636365,230920860000.0,1568.6772594790002,14.260702358900001,7.645274324995657,202.0,10050.040440608636,1105448.0,160187444.4913494,69908601.41428298,2441239.194114205,76.71276363636365,7.645274324995657,202.0,1903.582839408189,7770.192250372578,1.219128062633108,5.692695214105792,2.684922338510826,0.054598159964367364,26.16534089137004,110,0.09377525343705957,0.10689149051741074,0.25596878123096667,1.0,96.23824451410658,82.60188087774296,93.57366771159874,96.23824451410658,95.61128526645768,95.141065830721,84.1692789968652,82.60188087774296,87.7742946708464,95.45454545454545,63.00940438871473,66.61442006269593,85.29,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,ATM,30.0,66.41
US.QQQ,2026-05-09,1465873363.0,40358934.0,2086631,40350,2404186,4300.8694096601075,22.321742397137744,0.13083582037924865,,7931.611051045543,14.188928534965193,79.77442424091058,7665.0,27664.162983173628,3415262.0,727151803.1114546,963533943.81432,18893764.62841572,22.321742397137744,79.77442424091058,7665.0,1568.7170208102987,23416.65019762846,1.325798249406016,27.428571428571427,1.1082962502648355,0.09455604787824551,0.0,559,0.6654003225116155,1.1821616737535845,0.07950600368471257,1.0,100.0,99.05956112852664,98.7460815047022,99.21630094043887,99.84326018808778,99.52978056426332,10.344827586206897,99.05956112852664,97.4921630094044,99.05956112852664,85.10971786833855,56.58307210031348,87.57,24.498567335243553,1,0.3333,N/A,,,,0.0,26.84
US.RCL,2026-05-09,43869071.0,30412536.0,18269,7064,24225,4037.5,48.080999999999996,0.1863834023333333,73817985744.72,89.65835681583778,14.943059469306297,17.176693434228486,97.88888888888889,0.48838156258694143,2.5682192510778474,15272514.411838513,23260390.719400126,241992.83584495398,48.080999999999996,17.176693434228486,97.88888888888889,1705.1504698533872,4305.285390713477,0.165943628235857,0.30881898795605944,1.0243927435113516,0.03632929417299819,25.024868248152153,6,5.958326876349324,2.1400825025782058,0.0,,71.15987460815047,77.11598746081505,71.00313479623824,84.01253918495298,91.22257053291536,77.74294670846395,50.626959247648905,77.11598746081505,75.86206896551724,38.557993730407524,97.80564263322884,26.332288401253916,68.25,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,ATM,60.0,60.74
US.RDNT,2026-05-09,690422.0,690422.0,1010,1010,66,66.0,119.885,0.670089683,4554619457.85,13.445059732217313,13.445059732217313,15.303030303030303,15.303030303030303,1.7977211537960807,1.7977211537960807,462644.659116226,19151.025547189998,27223.644626524,119.885,15.303030303030303,15.303030303030303,683.5861386138614,683.5861386138614,0.3541345711370322,0.3541345711370322,9.952988961590618,0.14285714285714285,22.239407820556956,1,0.0,0.0,0.0,,16.144200626959247,60.81504702194357,67.7115987460815,28.213166144200624,8.934169278996865,38.4012539184953,96.08150470219435,60.81504702194357,27.429467084639498,40.75235109717868,28.605015673981192,26.332288401253916,42.62,24.498567335243553,1,0.3333,N/A,,,,0.0,19.35
US.RKLB,2026-05-09,187816693.0,10089782.0,268955,22130,198587,1654.8916666666667,81.73755833333333,0.43488481525833333,61040866915.3,1660.747429866559,13.83956191555466,32.07164548267877,1206.0,17632.310114710264,1012341.0,107525375.17554115,18348364.479723245,2134623.074876055,81.73755833333333,32.07164548267877,1206.0,1210.9101485874298,4340.593548387097,3.9458050490177734,15.919282511210762,2.48781871308472,0.05855384432922752,24.834809426251315,120,0.16875748213668162,0.24750688794678888,0.4581216377822178,0.0,97.02194357366771,94.5141065830721,93.2601880877743,94.82758620689656,90.75235109717869,94.35736677115987,87.14733542319749,94.5141065830721,76.33228840125392,98.27586206896551,67.0846394984326,73.82445141065831,88.24,24.498567335243553,1,0.3333,N/A,,,,0.0,26.96
US.RNG,2026-05-09,460790.0,460790.0,500,500,511,511.0,37.899,0.986107135,3836231414.73,13.040699856923082,13.040699856923082,0.9784735812133072,0.9784735812133072,0.19762035568147265,0.19762035568147265,454388.30673665,2479.63171698,2841.8532065,37.899,0.9784735812133072,0.9784735812133072,921.58,921.58,0.114421397661674,0.114421397661674,1.0949295908654884,0.024390243902439025,22.067756319501996,1,0.0,0.0,1.0,0.0,5.799373040752351,19.59247648902821,38.087774294670844,27.89968652037618,3.761755485893417,5.799373040752351,34.95297805642633,19.59247648902821,35.73667711598746,19.435736677115987,28.605015673981192,94.35736677115987,33.77,24.498567335243553,1,0.3333,N/A,,,,0.0,17.88
US.ROIV,2026-05-09,7762930.0,7762930.0,7324,7324,7394,7394.0,191.027,0.830414723,20440424472.72,15.864870527031943,15.864870527031943,0.9905328644847173,0.9905328644847173,0.3676105957665728,0.3676105957665728,6446451.36561839,77296.54200555,260528.58855800002,191.027,0.9905328644847173,0.9905328644847173,1059.9303659202621,1059.9303659202621,0.03787878787878791,0.03787878787878791,14.080591354842532,0.125,23.740780368882334,1,0.0,0.0,1.0,0.0,30.407523510971785,20.219435736677116,45.924764890282134,75.86206896551724,24.76489028213166,78.68338557993731,99.21630094043887,20.219435736677116,39.18495297805642,7.6802507836990594,28.605015673981192,94.35736677115987,49.37,24.498567335243553,1,0.3333,N/A,,,,0.0,20.48
US.RTX,2026-05-09,4618839.0,3698909.0,10046,5035,3121,1560.5,28.0745,0.2567375255,237137484836.52,28.85560268583093,14.427801342915465,3.7495722512963896,5.164102564102564,0.07573250871867762,0.09788344274725651,1544032.903765666,1707298.900835608,54322.315573977,28.0745,3.7495722512963896,5.164102564102564,460.43245168474436,738.1578527240072,0.039889416844003614,0.05352798053527974,0.11775226299987249,0.007462686567164179,26.19190591468546,2,0.0,0.0,0.0,,44.20062695924764,44.98432601880878,27.89968652037618,53.13479623824452,71.31661442006269,53.29153605015674,17.398119122257054,44.98432601880878,29.780564263322884,10.031347962382444,28.605015673981192,26.332288401253916,37.97,58.73925501432665,2,0.6667,ONGOING,,2026-05-09,DEEP_OTM,60.0,55.7
US.SANM,2026-05-09,5177542.0,1615415.0,4507,1347,3312,662.4,70.2572,0.5027282852,13310997487.25,69.0330776542248,13.80661553084496,15.580382721669974,56.0,0.902884077849411,3.74475091157193,2604429.495884124,1110088.860760823,57813.598963094,70.2572,15.580382721669974,56.0,1377.4856877769616,2012.943925233645,1.0010125044755118,1.9096774193548383,3.912461726604755,0.09547038327526132,23.311856409313958,5,0.0,0.0,0.166399422737662,0.0,64.57680250783699,74.29467084639498,74.76489028213166,62.85266457680251,66.4576802507837,54.54545454545454,78.99686520376176,74.29467084639498,54.38871473354232,85.42319749216301,28.605015673981192,61.12852664576802,65.66,24.498567335243553,1,0.3333,N/A,,,,0.0,23.19
US.SATS,2026-05-09,9381827.0,4950665.0,7672,3149,7331,1466.2,64.68199999999999,0.5008487448000001,36730565471.85,70.18740257969498,14.037480515938995,229.59437420491344,1000.0,164301.34710486553,821500.0,4851563.920900662,2442433.395750103,97872.78774707,64.68199999999999,229.59437420491344,1000.0,1090.1303549541058,1572.1387742140362,0.09319057566175722,0.1699376023982988,0.6439659540348527,0.018368929627145588,24.32687509205425,5,0.0,0.0,0.0,,65.36050156739812,93.3385579937304,91.37931034482759,71.9435736677116,75.54858934169279,64.73354231974922,72.41379310344827,93.3385579937304,48.90282131661442,25.54858934169279,28.605015673981192,26.332288401253916,66.41,84.38395415472779,3,1.0,ONGOING,,2026-05-09,DEEP_OTM,60.0,73.26
US.SCHW,2026-05-09,1858748.0,1078137.0,15475,11795,1900,633.3333333333334,35.654,-0.2630467006666667,154012991467.01,39.63899970519058,13.212999901730193,14.24593790858851,37.44444444444444,0.17189388517932283,0.38626082190014027,509738.72657612,151241.81778309098,88534.83496893902,35.654,14.24593790858851,37.44444444444444,172.09067291325223,224.84559643255295,0.2708853238265003,0.6323529411764706,1.1727319365606081,0.04950615643546816,25.760302795983804,3,0.0,0.0,0.0,,47.64890282131661,71.15987460815047,46.86520376175549,30.56426332288401,34.95297805642633,63.16614420062696,31.818181818181817,71.15987460815047,7.993730407523511,59.71786833855799,28.605015673981192,26.332288401253916,43.78,84.38395415472779,3,1.0,ACTIVE,,2026-05-08,DEEP_ITM,30.0,59.49
US.SEZL,2026-05-09,1677258.0,963163.0,600,300,2102,1051.0,53.956,0.9226707395,3239627010.46,27.256751663488068,13.628375831744034,0.3827845298233218,0.5758157389635317,0.11938729363375179,0.19189136204668605,1561709.693444149,84813.351367684,8467.300814942,53.956,0.3827845298233218,0.5758157389635317,2795.4300000000003,3210.5433333333335,0.0397593970646643,0.045301376116417595,0.5707149760746674,0.014285714285714285,21.89872404020409,2,0.0,0.0,1.0,0.0,39.341692789968654,10.344827586206897,37.30407523510972,53.76175548589342,25.862068965517242,13.94984326018809,60.658307210031346,10.344827586206897,67.39811912225704,8.77742946708464,28.605015673981192,94.35736677115987,41.62,24.498567335243553,1,0.3333,N/A,,,,0.0,19.19
US.SFM,2026-05-09,397067.0,397067.0,617,617,1099,1099.0,40.491,0.638444255,7789689451.83,12.89186282963655,12.89186282963655,0.5614194722474978,0.5614194722474978,0.043619274796476815,0.043619274796476815,253505.145000085,41273.388599751,13242.973422129,40.491,0.5614194722474978,0.5614194722474978,643.5445705024312,643.5445705024312,0.6348179447263612,0.6348179447263612,0.5422816575119308,0.023809523809523808,22.77606683118592,1,0.0,0.0,0.0,,4.075235109717868,10.18808777429467,15.517241379310345,15.673981191222571,15.517241379310345,22.570532915360502,39.6551724137931,10.18808777429467,25.705329153605017,60.03134796238244,28.605015673981192,26.332288401253916,19.25,24.498567335243553,1,0.3333,N/A,,,,0.0,15.46
US.SHOO,2026-05-09,422217.0,422217.0,1702,1702,610,610.0,42.097,0.581965072,2967999555.96,12.953277047310394,12.953277047310394,2.7901639344262295,2.7901639344262295,0.17044053592549682,0.17044053592549682,245715.546804624,22254.565764978,29014.68046311,42.097,2.7901639344262295,2.7901639344262295,248.0710928319624,248.0710928319624,0.19310344827586204,0.19310344827586204,0.5650616555092074,0.024390243902439025,21.811154012979298,1,0.0,0.0,0.0,,4.858934169278997,35.42319749216301,35.73667711598746,14.890282131661442,10.501567398119123,40.28213166144201,41.37931034482759,35.42319749216301,9.090909090909092,29.153605015673982,28.605015673981192,26.332288401253916,26.32,24.498567335243553,1,0.3333,N/A,,,,0.0,16.64
US.SHOP,2026-05-09,7203809.0,1533992.0,9391,2781,6576,730.6666666666666,61.25311111111111,-0.36310331155555553,143274045490.1,121.23275464310485,13.470306071456095,16.37016157554294,124.0,1.404243125182811,11.58998279141382,4152443.2808978828,878490.406208104,143607.675145636,61.25311111111111,16.37016157554294,124.0,1075.5871396300677,2644.3937007874015,0.14778540332606221,0.39880059970014997,2.4212255409518897,0.06721064110174894,25.68802503528629,9,6.604200577191438,1.982216576691013,0.38130397405039473,0.0,75.70532915360502,78.91849529780565,81.19122257053291,70.0626959247649,64.26332288401254,69.43573667711598,68.96551724137932,78.91849529780565,62.539184952978054,44.20062695924764,98.7460815047022,71.63009404388715,74.42,84.38395415472779,3,1.0,ACTIVE,,2026-05-07,ATM,30.0,64.6
